forecast_date,target,target_end_date,location,type,quantile,value,row
2020-10-19,3 wk ahead cum death,2020-11-07,05,quantile,0.8,2024,352
2020-10-19,3 wk ahead cum death,2020-11-07,05,quantile,0.85,2041,353
2020-10-19,3 wk ahead cum death,2020-11-07,05,quantile,0.9,2067,354
2020-10-19,3 wk ahead cum death,2020-11-07,05,quantile,0.95,2101,355
2020-10-19,3 wk ahead cum death,2020-11-07,05,quantile,0.975,2126,356
2020-10-19,3 wk ahead cum death,2020-11-07,05,quantile,0.99,2157,357
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.01,1773,358
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.025,1820,359
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.05,1862,360
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.1,1910,361
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.15,1941,362
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.2,1963,363
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.25,1985,364
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.3,2005,365
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.35,2024,366
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.4,2044,367
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.45,2059,368
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.5,2078,369
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.55,2094,370
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.6,2110,371
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.65,2126,372
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.7,2144,373
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.75,2164,374
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.8,2186,375
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.85,2209,376
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.9,2245,377
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.95,2290,378
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.975,2334,379
2020-10-19,4 wk ahead cum death,2020-11-14,05,quantile,0.99,2374,380
2020-10-19,1 wk ahead cum death,2020-10-24,05,point,NA,1688,381
2020-10-19,2 wk ahead cum death,2020-10-31,05,point,NA,1818,382
2020-10-19,3 wk ahead cum death,2020-11-07,05,point,NA,1948,383
2020-10-19,4 wk ahead cum death,2020-11-14,05,point,NA,2078,384
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.01,17157,385
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.025,17170,386
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.05,17189,387
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.1,17213,388
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.15,17230,389
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.2,17248,390
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.25,17261,391
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.3,17272,392
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.35,17283,393
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.4,17294,394
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.45,17306,395
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.5,17320,396
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.55,17331,397
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.6,17345,398
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.65,17359,399
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.7,17373,400
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.75,17393,401
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.8,17415,402
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.85,17439,403
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.9,17470,404
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.95,17521,405
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.975,17603,406
2020-10-19,1 wk ahead cum death,2020-10-24,06,quantile,0.99,17673,407
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.01,17261,408
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.025,17295,409
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.05,17336,410
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.1,17384,411
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.15,17423,412
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.2,17456,413
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.25,17486,414
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.3,17510,415
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.35,17536,416
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.4,17559,417
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.45,17587,418
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.5,17612,419
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.55,17636,420
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.6,17667,421
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.65,17698,422
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.7,17729,423
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.75,17768,424
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.8,17820,425
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.85,17884,426
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.9,17967,427
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.95,18136,428
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.975,18338,429
2020-10-19,2 wk ahead cum death,2020-10-31,06,quantile,0.99,18620,430
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.01,17326,431
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.025,17379,432
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.05,17438,433
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.1,17511,434
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.15,17571,435
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.2,17620,436
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.25,17668,437
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.3,17706,438
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.35,17745,439
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.4,17784,440
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.45,17827,441
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.5,17868,442
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.55,17907,443
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.6,17951,444
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.65,18001,445
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.7,18051,446
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.75,18117,447
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.8,18202,448
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.85,18317,449
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.9,18486,450
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.95,18817,451
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.975,19273,452
2020-10-19,3 wk ahead cum death,2020-11-07,06,quantile,0.99,20034,453
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.01,17363,454
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.025,17434,455
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.05,17510,456
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.1,17606,457
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.15,17684,458
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.2,17748,459
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.25,17812,460
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.3,17862,461
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.35,17917,462
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.4,17971,463
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.45,18030,464
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.5,18089,465
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.55,18148,466
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.6,18211,467
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.65,18282,468
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.7,18358,469
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.75,18454,470
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.8,18573,471
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.85,18751,472
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.9,19018,473
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.95,19593,474
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.975,20507,475
2020-10-19,4 wk ahead cum death,2020-11-14,06,quantile,0.99,21990,476
2020-10-19,1 wk ahead cum death,2020-10-24,06,point,NA,17320,477
2020-10-19,2 wk ahead cum death,2020-10-31,06,point,NA,17612,478
2020-10-19,3 wk ahead cum death,2020-11-07,06,point,NA,17868,479
2020-10-19,4 wk ahead cum death,2020-11-14,06,point,NA,18089,480
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.01,2210,481
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.025,2214,482
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.05,2218,483
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.1,2223,484
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.15,2227,485
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.2,2229,486
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.25,2232,487
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.3,2235,488
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.35,2237,489
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.4,2239,490
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.45,2242,491
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.5,2245,492
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.55,2248,493
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.6,2251,494
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.65,2254,495
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.7,2258,496
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.75,2261,497
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.8,2267,498
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.85,2275,499
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.9,2284,500
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.95,2305,501
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.975,2333,502
2020-10-19,1 wk ahead cum death,2020-10-24,08,quantile,0.99,2357,503
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.01,2228,504
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.025,2235,505
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.05,2243,506
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.1,2254,507
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.15,2263,508
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.2,2268,509
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.25,2275,510
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.3,2281,511
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.35,2287,512
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.4,2293,513
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.45,2299,514
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.5,2306,515
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.55,2313,516
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.6,2321,517
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.65,2329,518
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.7,2338,519
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.75,2348,520
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.8,2364,521
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.85,2388,522
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.9,2421,523
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.95,2495,524
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.975,2634,525
2020-10-19,2 wk ahead cum death,2020-10-31,08,quantile,0.99,3138,526
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.01,2242,527
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.025,2252,528
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.05,2265,529
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.1,2281,530
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.15,2295,531
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.2,2304,532
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.25,2316,533
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.3,2327,534
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.35,2337,535
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.4,2348,536
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.45,2359,537
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.5,2371,538
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.55,2383,539
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.6,2399,540
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.65,2415,541
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.7,2433,542
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.75,2456,543
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.8,2491,544
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.85,2549,545
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.9,2648,546
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.95,3024,547
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.975,4322,548
2020-10-19,3 wk ahead cum death,2020-11-07,08,quantile,0.99,12367,549
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.01,2256,550
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.025,2270,551
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.05,2287,552
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.1,2307,553
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.15,2324,554
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.2,2337,555
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.25,2355,556
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.3,2372,557
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.35,2387,558
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.4,2404,559
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.45,2423,560
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.5,2442,561
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.55,2461,562
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.6,2486,563
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.65,2514,564
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.7,2546,565
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.75,2594,566
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.8,2672,567
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.85,2833,568
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.9,3168,569
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.95,5725,570
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.975,24391,571
2020-10-19,4 wk ahead cum death,2020-11-14,08,quantile,0.99,1080599,572
2020-10-19,1 wk ahead cum death,2020-10-24,08,point,NA,2245,573
2020-10-19,2 wk ahead cum death,2020-10-31,08,point,NA,2306,574
2020-10-19,3 wk ahead cum death,2020-11-07,08,point,NA,2371,575
2020-10-19,4 wk ahead cum death,2020-11-14,08,point,NA,2442,576
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.01,4548,577
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.025,4549,578
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.05,4549,579
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.1,4551,580
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.15,4551,581
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.2,4552,582
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.25,4552,583
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.3,4553,584
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.35,4553,585
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.4,4554,586
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.45,4554,587
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.5,4554,588
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.55,4555,589
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.6,4555,590
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.65,4555,591
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.7,4556,592
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.75,4556,593
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.8,4557,594
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.85,4557,595
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.9,4558,596
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.95,4559,597
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.975,4560,598
2020-10-19,1 wk ahead cum death,2020-10-24,09,quantile,0.99,4561,599
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.01,4552,600
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.025,4554,601
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.05,4555,602
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.1,4559,603
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.15,4560,604
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.2,4561,605
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.25,4562,606
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.3,4563,607
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.35,4564,608
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.4,4565,609
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.45,4566,610
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.5,4566,611
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.55,4568,612
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.6,4568,613
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.65,4569,614
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.7,4570,615
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.75,4570,616
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.8,4572,617
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.85,4573,618
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.9,4575,619
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.95,4577,620
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.975,4579,621
2020-10-19,2 wk ahead cum death,2020-10-31,09,quantile,0.99,4581,622
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.01,4556,623
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.025,4559,624
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.05,4561,625
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.1,4566,626
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.15,4568,627
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.2,4570,628
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.25,4571,629
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.3,4573,630
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.35,4574,631
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.4,4576,632
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.45,4577,633
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.5,4578,634
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.55,4580,635
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.6,4581,636
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.65,4583,637
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.7,4584,638
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.75,4585,639
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.8,4587,640
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.85,4589,641
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.9,4592,642
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.95,4595,643
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.975,4598,644
2020-10-19,3 wk ahead cum death,2020-11-07,09,quantile,0.99,4602,645
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.01,4557,646
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.025,4562,647
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.05,4566,648
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.1,4573,649
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.15,4576,650
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.2,4578,651
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.25,4580,652
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.3,4583,653
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.35,4584,654
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.4,4587,655
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.45,4588,656
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.5,4590,657
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.55,4592,658
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.6,4594,659
2020-10-19,4 wk ahead cum death,2020-11-14,09,quantile,0.65,4597,660
