target,forecast_date,target_end_date,location,type,quantile,value
2 wk ahead cum death,2021-06-28,2021-07-10,50,quantile,0.8,263.35991525219487
3 wk ahead cum death,2021-06-28,2021-07-17,50,quantile,0.8,268.0658758285689
4 wk ahead cum death,2021-06-28,2021-07-24,50,quantile,0.8,270.0448510571717
1 wk ahead cum death,2021-06-28,2021-07-03,50,quantile,0.85,262.68877139994976
2 wk ahead cum death,2021-06-28,2021-07-10,50,quantile,0.85,264.64389900782953
3 wk ahead cum death,2021-06-28,2021-07-17,50,quantile,0.85,272.91839968625436
4 wk ahead cum death,2021-06-28,2021-07-24,50,quantile,0.85,273.3299042400646
1 wk ahead cum death,2021-06-28,2021-07-03,50,quantile,0.9,264.3541524717765
2 wk ahead cum death,2021-06-28,2021-07-10,50,quantile,0.9,269.33677462212296
3 wk ahead cum death,2021-06-28,2021-07-17,50,quantile,0.9,277.42539266559277
4 wk ahead cum death,2021-06-28,2021-07-24,50,quantile,0.9,281.0710379973749
1 wk ahead cum death,2021-06-28,2021-07-03,50,quantile,0.95,272.1417223631044
2 wk ahead cum death,2021-06-28,2021-07-10,50,quantile,0.95,281.5507471489354
3 wk ahead cum death,2021-06-28,2021-07-17,50,quantile,0.95,287.54419549047657
4 wk ahead cum death,2021-06-28,2021-07-24,50,quantile,0.95,296.84689583748457
1 wk ahead cum death,2021-06-28,2021-07-03,50,quantile,0.975,282.7771887640038
2 wk ahead cum death,2021-06-28,2021-07-10,50,quantile,0.975,294.2861902078853
3 wk ahead cum death,2021-06-28,2021-07-17,50,quantile,0.975,310.25074332420263
4 wk ahead cum death,2021-06-28,2021-07-24,50,quantile,0.975,314.2202536500207
1 wk ahead cum death,2021-06-28,2021-07-03,50,quantile,0.99,319.31576611924714
2 wk ahead cum death,2021-06-28,2021-07-10,50,quantile,0.99,357.3306893902867
3 wk ahead cum death,2021-06-28,2021-07-17,50,quantile,0.99,391.1344609636436
4 wk ahead cum death,2021-06-28,2021-07-24,50,quantile,0.99,405.12916362330145
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.01,11402.0
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.01,11402.0
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.01,11402.0
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.01,11402.0
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.025,11402.0
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.025,11402.0
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.025,11402.0
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.025,11402.0
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.05,11402.0
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.05,11402.0
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.05,11402.0
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.05,11423.536315725654
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.1,11402.0
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.1,11417.5485550856
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.1,11429.139809005432
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.1,11483.578766320406
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.15,11402.0
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.15,11436.564592474428
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.15,11464.36366034634
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.15,11510.163901552456
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.2,11421.695200862803
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.2,11463.009139893495
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.2,11484.655462508115
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.2,11518.276215372147
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.25,11429.526686960695
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.25,11477.300331302718
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.25,11524.984666469918
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.25,11533.454025323497
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.3,11434.48946881919
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.3,11481.745917868744
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.3,11525.874561685207
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.3,11557.614331364714
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.35,11437.04034338749
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.35,11481.870449269572
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.35,11538.999395460898
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.35,11558.314759760711
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.4,11449.743731590566
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.4,11490.167731009424
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.4,11544.456038832826
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.4,11570.02551806856
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.45,11459.513264045272
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.45,11501.544709738775
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.45,11561.024219866533
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.45,11585.40223092427
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.5,11460.533644545645
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.5,11523.648090913443
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.5,11569.682062175165
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.5,11592.772450713215
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.55,11465.5167643235
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.55,11533.665951239742
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.55,11576.834831262711
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.55,11603.763060787991
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.6,11468.26185803107
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.6,11537.797854622731
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.6,11588.24622584437
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.6,11609.400067106211
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.65,11468.795710363902
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.65,11544.670554806502
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.65,11598.44555606715
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.65,11641.60214558989
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.7,11491.120262939303
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.7,11555.063427131001
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.7,11631.457070456052
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.7,11660.975436475632
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.75,11492.097728906423
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.75,11558.133719824476
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.75,11688.489438681096
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.75,11693.41280891102
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.8,11518.381301297753
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.8,11597.981737464794
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.8,11710.243702581147
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.8,11710.274120642463
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.85,11556.549285000576
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.85,11623.226859869928
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.85,11762.788014428872
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.85,11779.342971720991
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.9,11584.978965479348
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.9,11688.272479136202
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.9,11839.867170017804
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.9,11872.981795300366
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.95,11687.183610174334
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.95,11848.887225723189
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.95,11990.204344151542
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.95,12080.803347044992
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.975,11826.342792093525
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.975,12026.607463069891
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.975,12297.444892318503
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.975,12322.259150972335
1 wk ahead cum death,2021-06-28,2021-07-03,51,quantile,0.99,12295.879407178585
2 wk ahead cum death,2021-06-28,2021-07-10,51,quantile,0.99,12853.77110387709
3 wk ahead cum death,2021-06-28,2021-07-17,51,quantile,0.99,13389.549241321092
4 wk ahead cum death,2021-06-28,2021-07-24,51,quantile,0.99,13530.189673763898
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.01,5902.0
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.01,5902.0
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.01,5902.0
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.01,5902.0
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.025,5902.0
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.025,5902.0
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.025,5902.0
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.025,5905.690841191342
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.05,5902.0
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.05,5902.0
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.05,5902.0
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.05,5974.380548172601
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.1,5902.0
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.1,5942.233867900357
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.1,5962.740713249643
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.1,6027.0141770421105
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.15,5910.450035195845
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.15,5963.831153533796
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.15,5992.635072255888
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.15,6055.189021547341
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.2,5937.698254074303
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.2,5988.455691609303
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.2,6012.8399649789835
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.2,6063.583918536606
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.25,5943.963802498461
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.25,5996.763090112998
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.25,6046.052191381975
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.25,6078.622472356506
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.3,5944.993239406507
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.3,6004.750022131892
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.3,6050.089175627565
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.3,6100.242360810643
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.35,5948.455552598258
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.35,6005.282987422861
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.35,6055.503780664808
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.35,6102.723935770185
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.4,5961.340796287802
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.4,6013.434235468951
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.4,6066.224778477355
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.4,6116.486689597106
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.45,5972.116595877333
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.45,6021.082831402344
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.45,6085.08107541585
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.45,6129.411165965227
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.5,5973.795840088229
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.5,6039.240666061523
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.5,6086.5781142233745
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.5,6137.983009837506
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.55,5976.707337914004
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.55,6053.9089350103395
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.55,6099.903172626447
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.55,6147.854580837714
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.6,5977.733446669796
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.6,6054.414774756016
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.6,6110.238723073024
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.6,6157.869539454124
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.65,5980.314172019898
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.65,6059.130902896996
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.65,6123.057594802217
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.65,6185.072671648564
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.7,5998.436437234411
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.7,6073.100946197726
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.7,6151.697796648356
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.7,6200.256261467891
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.75,5999.065944600758
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.75,6076.504171474253
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.75,6202.363580527721
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.75,6232.2369031923945
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.8,6017.6997308860045
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.8,6111.971468332145
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.8,6218.398764796552
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.8,6251.759740064615
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.85,6048.794456555677
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.85,6133.593046603251
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.85,6260.661539322026
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.85,6316.077684423651
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.9,6069.8587035305145
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.9,6189.861853137617
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.9,6359.711963988671
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.9,6367.495120171524
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.95,6157.5338190076145
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.95,6332.490197604949
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.95,6503.633946426333
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.95,6542.208479671738
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.975,6279.371809454871
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.975,6475.371091055128
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.975,6751.149538444445
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.975,6780.000091095305
1 wk ahead cum death,2021-06-28,2021-07-03,53,quantile,0.99,6695.629052183525
2 wk ahead cum death,2021-06-28,2021-07-10,53,quantile,0.99,7188.84414053606
3 wk ahead cum death,2021-06-28,2021-07-17,53,quantile,0.99,7704.997460454174
4 wk ahead cum death,2021-06-28,2021-07-24,53,quantile,0.99,7781.064529339252
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.01,2876.0
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.01,2876.0
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.01,2876.0
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.01,2876.0
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.025,2876.0
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.025,2876.0
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.025,2876.0
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.025,2876.0
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.05,2876.0
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.05,2876.0
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.05,2876.0
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.05,2876.0
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.1,2876.0
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.1,2876.0
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.1,2876.637905646451
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.1,2888.584962139802
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.15,2876.0
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.15,2881.2294972395784
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.15,2882.8965192072637
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.15,2894.7322273068958
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.2,2879.33460296091
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.2,2886.5450997004423
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.2,2887.7299750776137
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.2,2897.239108334911
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.25,2880.4953894324344
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.25,2888.1913435434503
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.25,2896.3487823706246
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.25,2900.408487930078
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.3,2882.009900285945
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.3,2890.3585320482052
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.3,2896.560336266119
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.3,2905.5088627558475
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.35,2882.3950496387124
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.35,2890.7675125975084
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.35,2899.696029024425
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.35,2906.306370479848
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.4,2885.0151719822898
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.4,2891.7942470535113
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.4,2901.016171136599
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.4,2909.0657379074173
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.45,2887.334165972386
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.45,2893.934434420601
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.45,2904.8622141996952
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.45,2911.8808534926216
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.5,2887.385411417616
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.5,2898.905220387815
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.5,2906.251509196636
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.5,2913.624630274635
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.55,2887.9703167665225
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.55,2901.5720719319697
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.55,2907.9523255171384
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.55,2915.8805633560037
1 wk ahead cum death,2021-06-28,2021-07-03,54,quantile,0.6,2888.728451051325
2 wk ahead cum death,2021-06-28,2021-07-10,54,quantile,0.6,2901.607667756032
3 wk ahead cum death,2021-06-28,2021-07-17,54,quantile,0.6,2910.5656653034657
4 wk ahead cum death,2021-06-28,2021-07-24,54,quantile,0.6,2917.5400506145966
