,quantile,value,type,location,target,forecast_date,target_end_date
3073,0.025,165,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3074,0.050,170,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3075,0.100,175,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3076,0.150,179,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3077,0.200,184,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3078,0.250,188,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3079,0.300,191,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3080,0.350,194,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3081,0.400,197,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3082,0.450,200,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3083,0.500,203,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3084,NA,203,point,35,1 wk ahead cum death,2020-05-03,2020-05-09
3085,0.550,208,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3086,0.600,212,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3087,0.650,216,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3088,0.700,221,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3089,0.750,226,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3090,0.800,232,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3091,0.850,244,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3092,0.900,259,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3093,0.950,290,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3094,0.975,324,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3095,0.990,382,quantile,35,1 wk ahead cum death,2020-05-03,2020-05-09
3096,0.010,180,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3097,0.025,189,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3098,0.050,197,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3099,0.100,206,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3100,0.150,216,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3101,0.200,224,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3102,0.250,231,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3103,0.300,239,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3104,0.350,246,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3105,0.400,253,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3106,0.450,262,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3107,0.500,270,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3108,NA,270,point,35,2 wk ahead cum death,2020-05-03,2020-05-16
3109,0.550,281,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3110,0.600,294,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3111,0.650,307,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3112,0.700,322,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3113,0.750,349,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3114,0.800,383,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3115,0.850,425,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3116,0.900,517,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3117,0.950,754,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3118,0.975,1169,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3119,0.990,1857,quantile,35,2 wk ahead cum death,2020-05-03,2020-05-16
3120,0.010,192,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3121,0.025,204,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3122,0.050,216,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3123,0.100,229,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3124,0.150,244,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3125,0.200,258,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3126,0.250,270,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3127,0.300,282,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3128,0.350,297,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3129,0.400,312,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3130,0.450,329,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3131,0.500,349,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3132,NA,349,point,35,3 wk ahead cum death,2020-05-03,2020-05-23
3133,0.550,375,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3134,0.600,408,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3135,0.650,441,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3136,0.700,496,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3137,0.750,566,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3138,0.800,675,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3139,0.850,884,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3140,0.900,1533,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3141,0.950,2850,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3142,0.975,5181,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3143,0.990,8874,quantile,35,3 wk ahead cum death,2020-05-03,2020-05-23
3144,0.010,200,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3145,0.025,214,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3146,0.050,226,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3147,0.100,245,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3148,0.150,263,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3149,0.200,283,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3150,0.250,303,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3151,0.300,321,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3152,0.350,345,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3153,0.400,370,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3154,0.450,406,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3155,0.500,444,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3156,NA,444,point,35,4 wk ahead cum death,2020-05-03,2020-05-30
3157,0.550,492,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3158,0.600,568,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3159,0.650,664,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3160,0.700,811,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3161,0.750,980,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3162,0.800,1442,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3163,0.850,2310,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3164,0.900,4669,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3165,0.950,8547,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3166,0.975,12030,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3167,0.990,19273,quantile,35,4 wk ahead cum death,2020-05-03,2020-05-30
3168,0.010,241,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3169,0.025,247,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3170,0.050,252,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3171,0.100,257,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3172,0.150,260,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3173,0.200,264,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3174,0.250,267,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3175,0.300,270,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3176,0.350,273,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3177,0.400,276,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3178,0.450,278,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3179,0.500,281,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3180,NA,281,point,32,1 wk ahead cum death,2020-05-03,2020-05-09
3181,0.550,284,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3182,0.600,288,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3183,0.650,292,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3184,0.700,296,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3185,0.750,300,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3186,0.800,305,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3187,0.850,314,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3188,0.900,326,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3189,0.950,358,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3190,0.975,389,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3191,0.990,432,quantile,32,1 wk ahead cum death,2020-05-03,2020-05-09
3192,0.010,251,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3193,0.025,259,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3194,0.050,264,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3195,0.100,271,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3196,0.150,278,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3197,0.200,282,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3198,0.250,288,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3199,0.300,292,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3200,0.350,296,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3201,0.400,300,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3202,0.450,305,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3203,0.500,309,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3204,NA,309,point,32,2 wk ahead cum death,2020-05-03,2020-05-16
3205,0.550,315,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3206,0.600,322,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3207,0.650,330,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3208,0.700,337,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3209,0.750,351,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3210,0.800,367,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3211,0.850,392,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3212,0.900,455,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3213,0.950,693,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3214,0.975,927,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3215,0.990,1600,quantile,32,2 wk ahead cum death,2020-05-03,2020-05-16
3216,0.010,257,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3217,0.025,266,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3218,0.050,272,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3219,0.100,279,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3220,0.150,288,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3221,0.200,294,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3222,0.250,301,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3223,0.300,306,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3224,0.350,312,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3225,0.400,319,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3226,0.450,326,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3227,0.500,333,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3228,NA,333,point,32,3 wk ahead cum death,2020-05-03,2020-05-23
3229,0.550,344,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3230,0.600,355,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3231,0.650,366,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3232,0.700,381,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3233,0.750,409,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3234,0.800,466,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3235,0.850,560,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3236,0.900,905,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3237,0.950,2074,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3238,0.975,6256,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3239,0.990,16151,quantile,32,3 wk ahead cum death,2020-05-03,2020-05-23
3240,0.010,261,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3241,0.025,270,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3242,0.050,276,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3243,0.100,286,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3244,0.150,296,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3245,0.200,303,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3246,0.250,309,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3247,0.300,317,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3248,0.350,325,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3249,0.400,333,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3250,0.450,343,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3251,0.500,354,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3252,NA,354,point,32,4 wk ahead cum death,2020-05-03,2020-05-30
3253,0.550,369,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3254,0.600,384,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3255,0.650,408,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3256,0.700,440,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3257,0.750,508,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3258,0.800,649,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3259,0.850,1052,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3260,0.900,2753,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3261,0.950,11110,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3262,0.975,26698,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3263,0.990,42429,quantile,32,4 wk ahead cum death,2020-05-03,2020-05-30
3264,0.010,23147,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3265,0.025,23421,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3266,0.050,23850,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3267,0.100,24142,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3268,0.150,24382,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3269,0.200,24595,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3270,0.250,24744,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3271,0.300,24908,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3272,0.350,25057,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3273,0.400,25192,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3274,0.450,25360,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3275,0.500,25512,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3276,NA,25512,point,36,1 wk ahead cum death,2020-05-03,2020-05-09
3277,0.550,25707,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3278,0.600,25897,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3279,0.650,26101,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3280,0.700,26328,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3281,0.750,26581,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3282,0.800,26809,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3283,0.850,27125,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3284,0.900,27471,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3285,0.950,28212,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3286,0.975,29524,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3287,0.990,31243,quantile,36,1 wk ahead cum death,2020-05-03,2020-05-09
3288,0.010,23453,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3289,0.025,23818,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3290,0.050,24236,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3291,0.100,24656,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3292,0.150,24954,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3293,0.200,25224,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3294,0.250,25436,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3295,0.300,25581,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3296,0.350,25767,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3297,0.400,25983,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3298,0.450,26192,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3299,0.500,26403,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3300,NA,26403,point,36,2 wk ahead cum death,2020-05-03,2020-05-16
3301,0.550,26553,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3302,0.600,26817,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3303,0.650,27130,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3304,0.700,27473,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3305,0.750,27808,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3306,0.800,28322,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3307,0.850,28927,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3308,0.900,29830,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3309,0.950,31638,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3310,0.975,35931,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3311,0.990,47480,quantile,36,2 wk ahead cum death,2020-05-03,2020-05-16
3312,0.010,23620,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3313,0.025,24028,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3314,0.050,24451,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3315,0.100,24890,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3316,0.150,25260,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3317,0.200,25531,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3318,0.250,25783,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3319,0.300,25991,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3320,0.350,26235,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3321,0.400,26523,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3322,0.450,26712,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3323,0.500,26928,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3324,NA,26928,point,36,3 wk ahead cum death,2020-05-03,2020-05-23
3325,0.550,27175,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3326,0.600,27564,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3327,0.650,27933,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3328,0.700,28269,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3329,0.750,28836,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3330,0.800,29607,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3331,0.850,30382,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3332,0.900,32470,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3333,0.950,41055,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3334,0.975,60060,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3335,0.990,128497,quantile,36,3 wk ahead cum death,2020-05-03,2020-05-23
3336,0.010,23656,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3337,0.025,24134,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3338,0.050,24529,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3339,0.100,25000,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3340,0.150,25388,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3341,0.200,25681,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3342,0.250,25937,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3343,0.300,26190,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3344,0.350,26515,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3345,0.400,26825,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3346,0.450,27041,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3347,0.500,27379,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3348,NA,27379,point,36,4 wk ahead cum death,2020-05-03,2020-05-30
3349,0.550,27674,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3350,0.600,28037,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3351,0.650,28395,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3352,0.700,28968,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3353,0.750,29638,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3354,0.800,30872,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3355,0.850,32994,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3356,0.900,39728,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3357,0.950,78819,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3358,0.975,164927,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3359,0.990,355128,quantile,36,4 wk ahead cum death,2020-05-03,2020-05-30
3360,0.010,1098,quantile,39,1 wk ahead cum death,2020-05-03,2020-05-09
3361,0.025,1121,quantile,39,1 wk ahead cum death,2020-05-03,2020-05-09
3362,0.050,1151,quantile,39,1 wk ahead cum death,2020-05-03,2020-05-09
3363,0.100,1189,quantile,39,1 wk ahead cum death,2020-05-03,2020-05-09
3364,0.150,1217,quantile,39,1 wk ahead cum death,2020-05-03,2020-05-09
3365,0.200,1245,quantile,39,1 wk ahead cum death,2020-05-03,2020-05-09
