,quantile,value,type,location,target,forecast_date
20594,0.050,9772,quantile,34,22 wk ahead cum death,2020-04-26
20595,0.100,11113,quantile,34,22 wk ahead cum death,2020-04-26
20596,0.150,12448,quantile,34,22 wk ahead cum death,2020-04-26
20597,0.200,13508,quantile,34,22 wk ahead cum death,2020-04-26
20598,0.250,14444,quantile,34,22 wk ahead cum death,2020-04-26
20599,0.300,15779,quantile,34,22 wk ahead cum death,2020-04-26
20600,0.350,16935,quantile,34,22 wk ahead cum death,2020-04-26
20601,0.400,18501,quantile,34,22 wk ahead cum death,2020-04-26
20602,0.450,20841,quantile,34,22 wk ahead cum death,2020-04-26
20603,0.500,23378,quantile,34,22 wk ahead cum death,2020-04-26
20604,NA,23378,point,34,22 wk ahead cum death,2020-04-26
20605,0.550,28390,quantile,34,22 wk ahead cum death,2020-04-26
20606,0.600,36154,quantile,34,22 wk ahead cum death,2020-04-26
20607,0.650,49229,quantile,34,22 wk ahead cum death,2020-04-26
20608,0.700,78179,quantile,34,22 wk ahead cum death,2020-04-26
20609,0.750,122809,quantile,34,22 wk ahead cum death,2020-04-26
20610,0.800,162636,quantile,34,22 wk ahead cum death,2020-04-26
20611,0.850,214854,quantile,34,22 wk ahead cum death,2020-04-26
20612,0.900,265975,quantile,34,22 wk ahead cum death,2020-04-26
20613,0.950,346476,quantile,34,22 wk ahead cum death,2020-04-26
20614,0.975,407739,quantile,34,22 wk ahead cum death,2020-04-26
20615,0.990,459127,quantile,34,22 wk ahead cum death,2020-04-26
20616,0.010,8235,quantile,34,23 wk ahead cum death,2020-04-26
20617,0.025,9369,quantile,34,23 wk ahead cum death,2020-04-26
20618,0.050,9948,quantile,34,23 wk ahead cum death,2020-04-26
20619,0.100,11286,quantile,34,23 wk ahead cum death,2020-04-26
20620,0.150,12130,quantile,34,23 wk ahead cum death,2020-04-26
20621,0.200,13386,quantile,34,23 wk ahead cum death,2020-04-26
20622,0.250,14523,quantile,34,23 wk ahead cum death,2020-04-26
20623,0.300,15650,quantile,34,23 wk ahead cum death,2020-04-26
20624,0.350,17190,quantile,34,23 wk ahead cum death,2020-04-26
20625,0.400,18870,quantile,34,23 wk ahead cum death,2020-04-26
20626,0.450,20541,quantile,34,23 wk ahead cum death,2020-04-26
20627,0.500,23800,quantile,34,23 wk ahead cum death,2020-04-26
20628,NA,23800,point,34,23 wk ahead cum death,2020-04-26
20629,0.550,27758,quantile,34,23 wk ahead cum death,2020-04-26
20630,0.600,36958,quantile,34,23 wk ahead cum death,2020-04-26
20631,0.650,50584,quantile,34,23 wk ahead cum death,2020-04-26
20632,0.700,85047,quantile,34,23 wk ahead cum death,2020-04-26
20633,0.750,125911,quantile,34,23 wk ahead cum death,2020-04-26
20634,0.800,165044,quantile,34,23 wk ahead cum death,2020-04-26
20635,0.850,211280,quantile,34,23 wk ahead cum death,2020-04-26
20636,0.900,265009,quantile,34,23 wk ahead cum death,2020-04-26
20637,0.950,353088,quantile,34,23 wk ahead cum death,2020-04-26
20638,0.975,403355,quantile,34,23 wk ahead cum death,2020-04-26
20639,0.990,480167,quantile,34,23 wk ahead cum death,2020-04-26
20640,0.010,7929,quantile,34,24 wk ahead cum death,2020-04-26
20641,0.025,8942,quantile,34,24 wk ahead cum death,2020-04-26
20642,0.050,10298,quantile,34,24 wk ahead cum death,2020-04-26
20643,0.100,11217,quantile,34,24 wk ahead cum death,2020-04-26
20644,0.150,12194,quantile,34,24 wk ahead cum death,2020-04-26
20645,0.200,13373,quantile,34,24 wk ahead cum death,2020-04-26
20646,0.250,14514,quantile,34,24 wk ahead cum death,2020-04-26
20647,0.300,15803,quantile,34,24 wk ahead cum death,2020-04-26
20648,0.350,16843,quantile,34,24 wk ahead cum death,2020-04-26
20649,0.400,18522,quantile,34,24 wk ahead cum death,2020-04-26
20650,0.450,20778,quantile,34,24 wk ahead cum death,2020-04-26
20651,0.500,24144,quantile,34,24 wk ahead cum death,2020-04-26
20652,NA,24144,point,34,24 wk ahead cum death,2020-04-26
20653,0.550,28200,quantile,34,24 wk ahead cum death,2020-04-26
20654,0.600,34919,quantile,34,24 wk ahead cum death,2020-04-26
20655,0.650,55413,quantile,34,24 wk ahead cum death,2020-04-26
20656,0.700,84245,quantile,34,24 wk ahead cum death,2020-04-26
20657,0.750,129155,quantile,34,24 wk ahead cum death,2020-04-26
20658,0.800,169269,quantile,34,24 wk ahead cum death,2020-04-26
20659,0.850,212382,quantile,34,24 wk ahead cum death,2020-04-26
20660,0.900,264093,quantile,34,24 wk ahead cum death,2020-04-26
20661,0.950,333942,quantile,34,24 wk ahead cum death,2020-04-26
20662,0.975,399954,quantile,34,24 wk ahead cum death,2020-04-26
20663,0.990,467108,quantile,34,24 wk ahead cum death,2020-04-26
20664,0.010,8313,quantile,34,25 wk ahead cum death,2020-04-26
20665,0.025,9015,quantile,34,25 wk ahead cum death,2020-04-26
20666,0.050,9727,quantile,34,25 wk ahead cum death,2020-04-26
20667,0.100,11195,quantile,34,25 wk ahead cum death,2020-04-26
20668,0.150,12139,quantile,34,25 wk ahead cum death,2020-04-26
20669,0.200,13134,quantile,34,25 wk ahead cum death,2020-04-26
20670,0.250,14154,quantile,34,25 wk ahead cum death,2020-04-26
20671,0.300,15574,quantile,34,25 wk ahead cum death,2020-04-26
20672,0.350,17224,quantile,34,25 wk ahead cum death,2020-04-26
20673,0.400,18813,quantile,34,25 wk ahead cum death,2020-04-26
20674,0.450,20611,quantile,34,25 wk ahead cum death,2020-04-26
20675,0.500,23409,quantile,34,25 wk ahead cum death,2020-04-26
20676,NA,23409,point,34,25 wk ahead cum death,2020-04-26
20677,0.550,28806,quantile,34,25 wk ahead cum death,2020-04-26
20678,0.600,39750,quantile,34,25 wk ahead cum death,2020-04-26
20679,0.650,53867,quantile,34,25 wk ahead cum death,2020-04-26
20680,0.700,86786,quantile,34,25 wk ahead cum death,2020-04-26
20681,0.750,131926,quantile,34,25 wk ahead cum death,2020-04-26
20682,0.800,169916,quantile,34,25 wk ahead cum death,2020-04-26
20683,0.850,208496,quantile,34,25 wk ahead cum death,2020-04-26
20684,0.900,267481,quantile,34,25 wk ahead cum death,2020-04-26
20685,0.950,335932,quantile,34,25 wk ahead cum death,2020-04-26
20686,0.975,398884,quantile,34,25 wk ahead cum death,2020-04-26
20687,0.990,458221,quantile,34,25 wk ahead cum death,2020-04-26
20688,0.010,8134,quantile,34,26 wk ahead cum death,2020-04-26
20689,0.025,9161,quantile,34,26 wk ahead cum death,2020-04-26
20690,0.050,10046,quantile,34,26 wk ahead cum death,2020-04-26
20691,0.100,11232,quantile,34,26 wk ahead cum death,2020-04-26
20692,0.150,12016,quantile,34,26 wk ahead cum death,2020-04-26
20693,0.200,13367,quantile,34,26 wk ahead cum death,2020-04-26
20694,0.250,14409,quantile,34,26 wk ahead cum death,2020-04-26
20695,0.300,15765,quantile,34,26 wk ahead cum death,2020-04-26
20696,0.350,17181,quantile,34,26 wk ahead cum death,2020-04-26
20697,0.400,19019,quantile,34,26 wk ahead cum death,2020-04-26
20698,0.450,20690,quantile,34,26 wk ahead cum death,2020-04-26
20699,0.500,24192,quantile,34,26 wk ahead cum death,2020-04-26
20700,NA,24192,point,34,26 wk ahead cum death,2020-04-26
20701,0.550,29272,quantile,34,26 wk ahead cum death,2020-04-26
20702,0.600,36831,quantile,34,26 wk ahead cum death,2020-04-26
20703,0.650,53889,quantile,34,26 wk ahead cum death,2020-04-26
20704,0.700,86586,quantile,34,26 wk ahead cum death,2020-04-26
20705,0.750,128010,quantile,34,26 wk ahead cum death,2020-04-26
20706,0.800,172338,quantile,34,26 wk ahead cum death,2020-04-26
20707,0.850,216875,quantile,34,26 wk ahead cum death,2020-04-26
20708,0.900,264314,quantile,34,26 wk ahead cum death,2020-04-26
20709,0.950,344023,quantile,34,26 wk ahead cum death,2020-04-26
20710,0.975,389388,quantile,34,26 wk ahead cum death,2020-04-26
20711,0.990,443893,quantile,34,26 wk ahead cum death,2020-04-26
20712,0.010,7969,quantile,34,27 wk ahead cum death,2020-04-26
20713,0.025,9248,quantile,34,27 wk ahead cum death,2020-04-26
20714,0.050,10029,quantile,34,27 wk ahead cum death,2020-04-26
20715,0.100,11325,quantile,34,27 wk ahead cum death,2020-04-26
20716,0.150,12351,quantile,34,27 wk ahead cum death,2020-04-26
20717,0.200,13341,quantile,34,27 wk ahead cum death,2020-04-26
20718,0.250,14523,quantile,34,27 wk ahead cum death,2020-04-26
20719,0.300,15765,quantile,34,27 wk ahead cum death,2020-04-26
20720,0.350,17181,quantile,34,27 wk ahead cum death,2020-04-26
20721,0.400,18720,quantile,34,27 wk ahead cum death,2020-04-26
20722,0.450,20679,quantile,34,27 wk ahead cum death,2020-04-26
20723,0.500,23761,quantile,34,27 wk ahead cum death,2020-04-26
20724,NA,23761,point,34,27 wk ahead cum death,2020-04-26
20725,0.550,28633,quantile,34,27 wk ahead cum death,2020-04-26
20726,0.600,37852,quantile,34,27 wk ahead cum death,2020-04-26
20727,0.650,53806,quantile,34,27 wk ahead cum death,2020-04-26
20728,0.700,88791,quantile,34,27 wk ahead cum death,2020-04-26
20729,0.750,133156,quantile,34,27 wk ahead cum death,2020-04-26
20730,0.800,172887,quantile,34,27 wk ahead cum death,2020-04-26
20731,0.850,209399,quantile,34,27 wk ahead cum death,2020-04-26
20732,0.900,265407,quantile,34,27 wk ahead cum death,2020-04-26
20733,0.950,342139,quantile,34,27 wk ahead cum death,2020-04-26
20734,0.975,385888,quantile,34,27 wk ahead cum death,2020-04-26
20735,0.990,446203,quantile,34,27 wk ahead cum death,2020-04-26
20736,0.010,90,quantile,35,1 wk ahead cum death,2020-04-26
20737,0.025,99,quantile,35,1 wk ahead cum death,2020-04-26
20738,0.050,105,quantile,35,1 wk ahead cum death,2020-04-26
20739,0.100,112,quantile,35,1 wk ahead cum death,2020-04-26
20740,0.150,119,quantile,35,1 wk ahead cum death,2020-04-26
20741,0.200,123,quantile,35,1 wk ahead cum death,2020-04-26
20742,0.250,127,quantile,35,1 wk ahead cum death,2020-04-26
20743,0.300,130,quantile,35,1 wk ahead cum death,2020-04-26
20744,0.350,133,quantile,35,1 wk ahead cum death,2020-04-26
20745,0.400,136,quantile,35,1 wk ahead cum death,2020-04-26
20746,0.450,139,quantile,35,1 wk ahead cum death,2020-04-26
20747,0.500,142,quantile,35,1 wk ahead cum death,2020-04-26
20748,NA,142,point,35,1 wk ahead cum death,2020-04-26
20749,0.550,146,quantile,35,1 wk ahead cum death,2020-04-26
20750,0.600,148,quantile,35,1 wk ahead cum death,2020-04-26
20751,0.650,150,quantile,35,1 wk ahead cum death,2020-04-26
20752,0.700,154,quantile,35,1 wk ahead cum death,2020-04-26
20753,0.750,158,quantile,35,1 wk ahead cum death,2020-04-26
20754,0.800,163,quantile,35,1 wk ahead cum death,2020-04-26
20755,0.850,168,quantile,35,1 wk ahead cum death,2020-04-26
20756,0.900,175,quantile,35,1 wk ahead cum death,2020-04-26
20757,0.950,184,quantile,35,1 wk ahead cum death,2020-04-26
20758,0.975,191,quantile,35,1 wk ahead cum death,2020-04-26
20759,0.990,207,quantile,35,1 wk ahead cum death,2020-04-26
20760,0.010,127,quantile,35,2 wk ahead cum death,2020-04-26
20761,0.025,137,quantile,35,2 wk ahead cum death,2020-04-26
20762,0.050,146,quantile,35,2 wk ahead cum death,2020-04-26
20763,0.100,160,quantile,35,2 wk ahead cum death,2020-04-26
20764,0.150,170,quantile,35,2 wk ahead cum death,2020-04-26
20765,0.200,177,quantile,35,2 wk ahead cum death,2020-04-26
20766,0.250,182,quantile,35,2 wk ahead cum death,2020-04-26
20767,0.300,188,quantile,35,2 wk ahead cum death,2020-04-26
20768,0.350,194,quantile,35,2 wk ahead cum death,2020-04-26
20769,0.400,199,quantile,35,2 wk ahead cum death,2020-04-26
20770,0.450,205,quantile,35,2 wk ahead cum death,2020-04-26
20771,0.500,212,quantile,35,2 wk ahead cum death,2020-04-26
20772,NA,212,point,35,2 wk ahead cum death,2020-04-26
20773,0.550,217,quantile,35,2 wk ahead cum death,2020-04-26
20774,0.600,223,quantile,35,2 wk ahead cum death,2020-04-26
20775,0.650,230,quantile,35,2 wk ahead cum death,2020-04-26
20776,0.700,238,quantile,35,2 wk ahead cum death,2020-04-26
20777,0.750,245,quantile,35,2 wk ahead cum death,2020-04-26
20778,0.800,255,quantile,35,2 wk ahead cum death,2020-04-26
20779,0.850,266,quantile,35,2 wk ahead cum death,2020-04-26
20780,0.900,282,quantile,35,2 wk ahead cum death,2020-04-26
20781,0.950,309,quantile,35,2 wk ahead cum death,2020-04-26
20782,0.975,340,quantile,35,2 wk ahead cum death,2020-04-26
20783,0.990,397,quantile,35,2 wk ahead cum death,2020-04-26
20784,0.010,159,quantile,35,3 wk ahead cum death,2020-04-26
20785,0.025,175,quantile,35,3 wk ahead cum death,2020-04-26
20786,0.050,190,quantile,35,3 wk ahead cum death,2020-04-26
20787,0.100,207,quantile,35,3 wk ahead cum death,2020-04-26
20788,0.150,222,quantile,35,3 wk ahead cum death,2020-04-26
20789,0.200,232,quantile,35,3 wk ahead cum death,2020-04-26
20790,0.250,243,quantile,35,3 wk ahead cum death,2020-04-26
20791,0.300,251,quantile,35,3 wk ahead cum death,2020-04-26
20792,0.350,262,quantile,35,3 wk ahead cum death,2020-04-26
20793,0.400,274,quantile,35,3 wk ahead cum death,2020-04-26
20794,0.450,284,quantile,35,3 wk ahead cum death,2020-04-26
20795,0.500,296,quantile,35,3 wk ahead cum death,2020-04-26
20796,NA,296,point,35,3 wk ahead cum death,2020-04-26
20797,0.550,308,quantile,35,3 wk ahead cum death,2020-04-26
20798,0.600,322,quantile,35,3 wk ahead cum death,2020-04-26
20799,0.650,335,quantile,35,3 wk ahead cum death,2020-04-26
20800,0.700,351,quantile,35,3 wk ahead cum death,2020-04-26
20801,0.750,374,quantile,35,3 wk ahead cum death,2020-04-26
20802,0.800,397,quantile,35,3 wk ahead cum death,2020-04-26
20803,0.850,425,quantile,35,3 wk ahead cum death,2020-04-26
20804,0.900,463,quantile,35,3 wk ahead cum death,2020-04-26
20805,0.950,588,quantile,35,3 wk ahead cum death,2020-04-26
20806,0.975,732,quantile,35,3 wk ahead cum death,2020-04-26
20807,0.990,1078,quantile,35,3 wk ahead cum death,2020-04-26
20808,0.010,181,quantile,35,4 wk ahead cum death,2020-04-26
20809,0.025,202,quantile,35,4 wk ahead cum death,2020-04-26
20810,0.050,227,quantile,35,4 wk ahead cum death,2020-04-26
20811,0.100,253,quantile,35,4 wk ahead cum death,2020-04-26
20812,0.150,275,quantile,35,4 wk ahead cum death,2020-04-26
20813,0.200,293,quantile,35,4 wk ahead cum death,2020-04-26
20814,0.250,308,quantile,35,4 wk ahead cum death,2020-04-26
20815,0.300,323,quantile,35,4 wk ahead cum death,2020-04-26
20816,0.350,338,quantile,35,4 wk ahead cum death,2020-04-26
20817,0.400,352,quantile,35,4 wk ahead cum death,2020-04-26
20818,0.450,370,quantile,35,4 wk ahead cum death,2020-04-26
20819,0.500,387,quantile,35,4 wk ahead cum death,2020-04-26
20820,NA,387,point,35,4 wk ahead cum death,2020-04-26
20821,0.550,410,quantile,35,4 wk ahead cum death,2020-04-26
20822,0.600,439,quantile,35,4 wk ahead cum death,2020-04-26
20823,0.650,469,quantile,35,4 wk ahead cum death,2020-04-26
20824,0.700,505,quantile,35,4 wk ahead cum death,2020-04-26
20825,0.750,559,quantile,35,4 wk ahead cum death,2020-04-26
20826,0.800,614,quantile,35,4 wk ahead cum death,2020-04-26
20827,0.850,699,quantile,35,4 wk ahead cum death,2020-04-26
20828,0.900,811,quantile,35,4 wk ahead cum death,2020-04-26
20829,0.950,1094,quantile,35,4 wk ahead cum death,2020-04-26
20830,0.975,1848,quantile,35,4 wk ahead cum death,2020-04-26
20831,0.990,3180,quantile,35,4 wk ahead cum death,2020-04-26
20832,0.010,213,quantile,35,5 wk ahead cum death,2020-04-26
20833,0.025,233,quantile,35,5 wk ahead cum death,2020-04-26
20834,0.050,260,quantile,35,5 wk ahead cum death,2020-04-26
20835,0.100,294,quantile,35,5 wk ahead cum death,2020-04-26
20836,0.150,317,quantile,35,5 wk ahead cum death,2020-04-26
20837,0.200,342,quantile,35,5 wk ahead cum death,2020-04-26
20838,0.250,365,quantile,35,5 wk ahead cum death,2020-04-26
20839,0.300,388,quantile,35,5 wk ahead cum death,2020-04-26
20840,0.350,411,quantile,35,5 wk ahead cum death,2020-04-26
20841,0.400,435,quantile,35,5 wk ahead cum death,2020-04-26
20842,0.450,463,quantile,35,5 wk ahead cum death,2020-04-26
20843,0.500,507,quantile,35,5 wk ahead cum death,2020-04-26
20844,NA,507,point,35,5 wk ahead cum death,2020-04-26
20845,0.550,544,quantile,35,5 wk ahead cum death,2020-04-26
20846,0.600,588,quantile,35,5 wk ahead cum death,2020-04-26
20847,0.650,654,quantile,35,5 wk ahead cum death,2020-04-26
20848,0.700,743,quantile,35,5 wk ahead cum death,2020-04-26
20849,0.750,852,quantile,35,5 wk ahead cum death,2020-04-26
20850,0.800,960,quantile,35,5 wk ahead cum death,2020-04-26
20851,0.850,1160,quantile,35,5 wk ahead cum death,2020-04-26
20852,0.900,1559,quantile,35,5 wk ahead cum death,2020-04-26
20853,0.950,2592,quantile,35,5 wk ahead cum death,2020-04-26
20854,0.975,4373,quantile,35,5 wk ahead cum death,2020-04-26
20855,0.990,9117,quantile,35,5 wk ahead cum death,2020-04-26
20856,0.010,232,quantile,35,6 wk ahead cum death,2020-04-26
20857,0.025,263,quantile,35,6 wk ahead cum death,2020-04-26
20858,0.050,287,quantile,35,6 wk ahead cum death,2020-04-26
20859,0.100,328,quantile,35,6 wk ahead cum death,2020-04-26
20860,0.150,355,quantile,35,6 wk ahead cum death,2020-04-26
20861,0.200,393,quantile,35,6 wk ahead cum death,2020-04-26
20862,0.250,424,quantile,35,6 wk ahead cum death,2020-04-26
20863,0.300,456,quantile,35,6 wk ahead cum death,2020-04-26
20864,0.350,485,quantile,35,6 wk ahead cum death,2020-04-26
20865,0.400,529,quantile,35,6 wk ahead cum death,2020-04-26
20866,0.450,569,quantile,35,6 wk ahead cum death,2020-04-26
20867,0.500,620,quantile,35,6 wk ahead cum death,2020-04-26
20868,NA,620,point,35,6 wk ahead cum death,2020-04-26
20869,0.550,685,quantile,35,6 wk ahead cum death,2020-04-26
20870,0.600,781,quantile,35,6 wk ahead cum death,2020-04-26
20871,0.650,882,quantile,35,6 wk ahead cum death,2020-04-26
20872,0.700,1024,quantile,35,6 wk ahead cum death,2020-04-26
20873,0.750,1221,quantile,35,6 wk ahead cum death,2020-04-26
20874,0.800,1543,quantile,35,6 wk ahead cum death,2020-04-26
20875,0.850,1918,quantile,35,6 wk ahead cum death,2020-04-26
20876,0.900,2602,quantile,35,6 wk ahead cum death,2020-04-26
20877,0.950,5049,quantile,35,6 wk ahead cum death,2020-04-26
20878,0.975,10089,quantile,35,6 wk ahead cum death,2020-04-26
20879,0.990,17775,quantile,35,6 wk ahead cum death,2020-04-26
20880,0.010,234,quantile,35,7 wk ahead cum death,2020-04-26
20881,0.025,266,quantile,35,7 wk ahead cum death,2020-04-26
20882,0.050,308,quantile,35,7 wk ahead cum death,2020-04-26
20883,0.100,353,quantile,35,7 wk ahead cum death,2020-04-26
20884,0.150,389,quantile,35,7 wk ahead cum death,2020-04-26
20885,0.200,430,quantile,35,7 wk ahead cum death,2020-04-26
20886,0.250,471,quantile,35,7 wk ahead cum death,2020-04-26
20887,0.300,525,quantile,35,7 wk ahead cum death,2020-04-26
20888,0.350,572,quantile,35,7 wk ahead cum death,2020-04-26
20889,0.400,615,quantile,35,7 wk ahead cum death,2020-04-26
20890,0.450,681,quantile,35,7 wk ahead cum death,2020-04-26
20891,0.500,761,quantile,35,7 wk ahead cum death,2020-04-26
20892,NA,761,point,35,7 wk ahead cum death,2020-04-26
20893,0.550,860,quantile,35,7 wk ahead cum death,2020-04-26
20894,0.600,1000,quantile,35,7 wk ahead cum death,2020-04-26
20895,0.650,1187,quantile,35,7 wk ahead cum death,2020-04-26
20896,0.700,1441,quantile,35,7 wk ahead cum death,2020-04-26
20897,0.750,1857,quantile,35,7 wk ahead cum death,2020-04-26
20898,0.800,2338,quantile,35,7 wk ahead cum death,2020-04-26
20899,0.850,3095,quantile,35,7 wk ahead cum death,2020-04-26
20900,0.900,4803,quantile,35,7 wk ahead cum death,2020-04-26
20901,0.950,9881,quantile,35,7 wk ahead cum death,2020-04-26
20902,0.975,17116,quantile,35,7 wk ahead cum death,2020-04-26
20903,0.990,31017,quantile,35,7 wk ahead cum death,2020-04-26
20904,0.010,248,quantile,35,8 wk ahead cum death,2020-04-26
20905,0.025,287,quantile,35,8 wk ahead cum death,2020-04-26
20906,0.050,322,quantile,35,8 wk ahead cum death,2020-04-26
20907,0.100,379,quantile,35,8 wk ahead cum death,2020-04-26
