forecast_date,target,target_end_date,location,type,quantile, value ,,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,33,quantile,0.75," 1,241 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,33,quantile,0.8," 1,291 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,33,quantile,0.85," 1,341 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,33,quantile,0.9," 1,391 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,33,quantile,0.95," 1,441 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,33,quantile,0.975," 1,466 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,33,quantile,0.99," 1,550 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,point,NA, 54 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.01, 12 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.025, 34 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.05, 35 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.1, 37 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.15, 39 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.2, 41 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.25, 43 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.3, 45 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.35, 48 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.4, 50 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.45, 52 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.5, 54 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.55, 57 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.6, 59 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.65, 62 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.7, 65 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.75, 68 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.8, 79 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.85, 91 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.9, 103 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.95, 115 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.975, 121 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,33,quantile,0.99, 143 ,,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,point,NA," 1,279 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.01," 1,058 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.025," 1,164 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.05," 1,176 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.1," 1,199 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.15," 1,222 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.2," 1,245 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.25," 1,268 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.3," 1,270 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.35," 1,273 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.4," 1,275 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.45," 1,277 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.5," 1,279 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.55," 1,282 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.6," 1,284 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.65," 1,287 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.7," 1,290 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.75," 1,293 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.8," 1,358 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.85," 1,423 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.9," 1,489 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.95," 1,554 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.975," 1,587 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,33,quantile,0.99," 1,693 ",,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,point,NA, 479 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.01, 20 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.025, 222 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.05, 240 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.1, 276 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.15, 312 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.2, 347 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.25, 383 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.3, 402 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.35, 422 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.4, 441 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.45, 460 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.5, 479 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.55, 503 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.6, 527 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.65, 551 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.7, 575 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.75, 599 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.8, 695 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.85, 791 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.9, 888 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.95, 984 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.975," 1,032 ",,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,34,quantile,0.99," 1,235 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,point,NA," 21,862 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.01," 21,403 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.025," 21,605 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.05," 21,623 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.1," 21,659 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.15," 21,695 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.2," 21,730 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.25," 21,766 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.3," 21,785 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.35," 21,805 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.4," 21,824 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.45," 21,843 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.5," 21,862 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.55," 21,886 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.6," 21,910 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.65," 21,934 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.7," 21,958 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.75," 21,982 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.8," 22,078 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.85," 22,174 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.9," 22,271 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.95," 22,367 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.975," 22,415 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,34,quantile,0.99," 22,618 ",,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,point,NA, 473 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.01, -   ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.025, 169 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.05, 192 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.1, 239 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.15, 285 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.2, 332 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.25, 378 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.3, 397 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.35, 416 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.4, 435 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.45, 454 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.5, 473 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.55, 497 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.6, 520 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.65, 544 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.7, 568 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.75, 591 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.8, 746 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.85, 900 ,,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.9," 1,054 ",,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.95," 1,209 ",,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.975," 1,286 ",,,,,,,,
2021-01-30,2 wk ahead inc death,2021-02-12,34,quantile,0.99," 1,565 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,point,NA," 22,335 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.01," 21,383 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.025," 21,774 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.05," 21,826 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.1," 21,930 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.15," 22,033 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.2," 22,137 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.25," 22,240 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.3," 22,259 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.35," 22,278 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.4," 22,297 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.45," 22,316 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.5," 22,335 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.55," 22,359 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.6," 22,382 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.65," 22,406 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.7," 22,430 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.75," 22,453 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.8," 22,731 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.85," 23,008 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.9," 23,285 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.95," 23,562 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.975," 23,701 ",,,,,,,,
2021-01-30,2 wk ahead cum death,2021-02-12,34,quantile,0.99," 24,183 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,point,NA, 470 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.01, -   ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.025, 278 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.05, 289 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.1, 311 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.15, 332 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.2, 354 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.25, 376 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.3, 395 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.35, 414 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.4, 432 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.45, 451 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.5, 470 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.55, 494 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.6, 517 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.65, 541 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.7, 564 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.75, 588 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.8, 814 ,,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.85," 1,041 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.9," 1,268 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.95," 1,495 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.975," 1,608 ",,,,,,,,
2021-01-30,3 wk ahead inc death,2021-02-19,34,quantile,0.99," 1,941 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,point,NA," 22,805 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.01," 21,383 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.025," 22,052 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.05," 22,125 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.1," 22,272 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.15," 22,418 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.2," 22,565 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.25," 22,711 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.3," 22,730 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.35," 22,749 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.4," 22,767 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.45," 22,786 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.5," 22,805 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.55," 22,829 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.6," 22,852 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.65," 22,876 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.7," 22,899 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.75," 22,923 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.8," 23,453 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.85," 23,983 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.9," 24,514 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.95," 25,044 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.975," 25,309 ",,,,,,,,
2021-01-30,3 wk ahead cum death,2021-02-19,34,quantile,0.99," 26,123 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,point,NA, 451 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.01, -   ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.025, 267 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.05, 277 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.1, 298 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.15, 319 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.2, 340 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.25, 361 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.3, 379 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.35, 397 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.4, 415 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.45, 433 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.5, 451 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.55, 474 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.6, 496 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.65, 519 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.7, 541 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.75, 564 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.8, 781 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.85, 999 ,,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.9," 1,217 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.95," 1,434 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.975," 1,543 ",,,,,,,,
2021-01-30,4 wk ahead inc death,2021-02-26,34,quantile,0.99," 1,862 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,point,NA," 23,256 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.01," 21,383 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.025," 22,319 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.05," 22,413 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.1," 22,601 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.15," 22,789 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.2," 22,978 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.25," 23,166 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.3," 23,184 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.35," 23,202 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.4," 23,220 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.45," 23,238 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.5," 23,256 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.55," 23,279 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.6," 23,301 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.65," 23,324 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.7," 23,346 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.75," 23,369 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.8," 24,143 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.85," 24,917 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.9," 25,691 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.95," 26,465 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.975," 26,852 ",,,,,,,,
2021-01-30,4 wk ahead cum death,2021-02-26,34,quantile,0.99," 27,985 ",,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,point,NA, 157 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.01, 60 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.025, 98 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.05, 101 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.1, 107 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.15, 113 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.2, 120 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.25, 126 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.3, 132 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.35, 138 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.4, 144 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.45, 151 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.5, 157 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.55, 165 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.6, 173 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.65, 181 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.7, 188 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.75, 196 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.8, 208 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.85, 221 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.9, 233 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.95, 245 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.975, 251 ,,,,,,,,
2021-01-30,1 wk ahead inc death,2021-02-05,35,quantile,0.99, 289 ,,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,point,NA," 3,405 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.01," 3,308 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.025," 3,346 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.05," 3,349 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.1," 3,355 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.15," 3,361 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.2," 3,368 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.25," 3,374 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.3," 3,380 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.35," 3,386 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.4," 3,392 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.45," 3,399 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.5," 3,405 ",,,,,,,,
2021-01-30,1 wk ahead cum death,2021-02-05,35,quantile,0.55," 3,413 ",,,,,,,,
